"method","model","tr_RIV","term1","term2","term3","total"
"amelia","M4",1.98734449785461,2.42075358800639,0.00330664878811149,-0.826733657851491,1.59732657894301
"amelia","M5",2.11861641068998,2.87138928301601,-0.143453782902725,-0.891494175538355,1.83644132457493
"amelia","M6",2.36947351241431,2.15893975313338,-0.168522762872271,-0.930123161356732,1.06029382890438
"amelia","M7",2.24237577969802,0.984392482767817,-5.09827261183818,-0.878687864641506,-4.99256799371187
"amelia","M8",2.29450343968656,2.89307533548981,-0.0936382270165268,-0.659137462958824,2.14029964551446
"amelia","M9",2.44823321686344,2.10470704443605,-0.171749813872793,-0.946529418093178,0.986427812470083
"amelia","M10",2.29538933916875,2.89950076612558,-0.100150278985438,-0.659138098841595,2.14021238829855
"amelia","M11",1.81813432863874,4.69477856027743,0.041157580862091,-0.740916486868173,3.99501965427135
"amelia","M12",2.04578217998688,1.88383433337549,-0.0429858036163751,-0.802592883837406,1.03825564592171
"amelia","Msat",4.88422332991932,4.99072114727142,0.069770321177657,-2.60879672363671,2.45169474481236
"amelia","M1",1.92143502888893,14.8965802220573,-0.177829171843314,-1.75528539910147,12.9634656511125
"amelia","M2",1.87997335293923,16.0432101936108,-0.093539331573993,-1.84460209342251,14.1050687686143
"amelia","M3",1.81714688177382,14.9644319130152,-0.104183669888243,-1.71567184152218,13.1445764016048
"amelia","M4",1.78405570364419,14.6607774713339,0.0747552626962715,-1.72227157650377,13.0132611575264
"amelia","M5",2.12458010956101,15.5420110205037,-0.0346500468858721,-2.00519546006581,13.502165513552
"amelia","M6",2.23395191377138,15.5080591805877,-0.146985791064253,-2.01093037784312,13.3501430116803
"amelia","M7",2.27120974529194,18.0224772144775,0.0283429893670473,-1.83161772785252,16.219202475992
"amelia","M8",1.97902017305403,14.8331620534636,-0.177033320197552,-1.78900090665957,12.8671278266065
"amelia","M9",2.28451621536157,15.4653616136893,-0.1495116963697,-2.04374177877889,13.2721081385407
"amelia","M10",1.97946950293887,14.8278764399965,-0.171847452817929,-1.78899155333511,12.8670374338435
"amelia","M11",1.63107303583351,13.699818346397,-0.0504335409550549,-1.36394019058343,12.2854446148585
"amelia","M12",1.93055834588395,14.133977208548,0.0267929458032086,-1.73078308013783,12.4299870742134
"amelia","Msat",4.80318016724704,19.3165223868041,-0.159399475291593,-3.22158761772243,15.9355352937901
"amelia","M1",1.74802445361638,16.1396196009546,-0.305875966400436,-1.1170199037565,14.7167237307976
"amelia","M2",1.6541627731015,16.4571909206056,-0.320056697700238,-1.17059680736065,14.9665374155447
"amelia","M3",1.61641977004242,17.5486335771639,-0.266298946195548,-1.15388544826965,16.1284491826987
"amelia","M4",1.63882496167615,13.4463210698195,-0.056408933939565,-0.992452721176505,12.3974594147035
"amelia","M5",1.71103926230933,17.4100966160936,-0.280894231124421,-1.18154485501327,15.9476575299559
"amelia","M6",1.85430538374075,16.144775103558,-0.307069254748058,-1.11692941128376,14.7207764375262
"amelia","M7",1.47264337867984,17.0597261193852,-0.508687766506682,-1.81384323606471,14.7371951168138
"amelia","M8",1.83209212360656,16.0201206173042,-0.305491304749921,-1.17998432813329,14.534644984421
"amelia","M9",1.93790900362575,16.0248623297393,-0.307114397531677,-1.1801107220399,14.5376372101678
"amelia","M10",1.83151660909401,16.0189755805482,-0.304320776185705,-1.17998239184226,14.5346724125202
"amelia","M11",1.47955162428003,14.0780998264217,-0.0894751114237806,-1.10827033663736,12.8803543783606
"amelia","M12",1.74332061889802,16.0403176969339,-0.166110116834261,-1.58263046071534,14.2915771193843
"amelia","Msat",3.87739417567467,21.6971875685899,-0.283364353409979,-3.7504023216502,17.6634208935297
"amelia","M1",2.31246515759653,1.24846143466493,0.0473263177173067,-1.74802791167895,-0.452240159296707
"amelia","M2",2.08995925589299,0.587664877452426,0.0326191254644073,-1.56478190509233,-0.944497902175499
"amelia","M3",1.9828343281309,1.00883805413923,0.00594096468103089,-1.49701461929362,-0.482235600473359
"amelia","M4",2.21205679074265,3.97847330781406,0.151807683281277,-1.5345334585927,2.59574753250263
"amelia","M5",2.11120269204859,1.82385161304273,-0.00347593753895126,-1.63286479433464,0.187510881169146
"amelia","M6",2.39646727083804,2.31809937468233,0.0964108081361701,-1.98267504295654,0.43183513986196
"amelia","M7",2.16985083360458,2.32040203793076,0.0312413452493274,-1.60397965220727,0.747663730972818
"amelia","M8",2.47433235675865,1.12341219346536,0.0242749548133361,-1.71692321680348,-0.569236068524788
"amelia","M9",2.48287681654969,2.24041045129525,0.0816105389494624,-1.9639061124235,0.358114877821208
"amelia","M10",2.4829690671387,1.10757945583009,0.0401860610845688,-1.71692365407762,-0.569158137162958
"amelia","M11",1.86330184301507,5.9160197816841,0.297431559329198,-1.47206765546116,4.74138368555214
"amelia","M12",1.99420983143528,3.38479193200783,0.0930419243254619,-1.34953395559978,2.12829990073351
"amelia","Msat",4.94482939174899,2.55706746303304,0.119850353507445,-2.44398442211605,0.232933394424435
"amelia","M1",2.14262966425777,6.16666536746197,-0.190096584566163,-1.07565229876946,4.90091648412636
"amelia","M2",2.05582245301546,5.96408090767682,-0.168854531200395,-1.13676379013532,4.6584625863411
"amelia","M3",1.98067760290742,6.50662163320021,-0.181171522646764,-1.06116691642546,5.26428319412798
"amelia","M4",2.13617954632449,3.79133923865948,-0.179383010143283,-1.09422126883646,2.51773495967973
"amelia","M5",2.13787228703618,6.5721241600113,-0.114902041108508,-1.1413072535629,5.31591486533989
"amelia","M6",2.33933412651374,6.15144442296059,-0.172265535073166,-1.11111756457603,4.86806132331139
"amelia","M7",2.2310205402647,3.25388891841203,-0.320410335308679,-0.910804027560516,2.02267455554284
"amelia","M8",2.18638817615358,6.18790926728252,-0.166809227741851,-1.11337704624975,4.90772299329092
"amelia","M9",2.38586538022142,6.1724648167542,-0.150693800692352,-1.1464735595996,4.87529745646225
"amelia","M10",2.18623706857217,6.19045422141926,-0.169401746639778,-1.11337530885521,4.90767716592427
"amelia","M11",1.93543134287802,3.73992128127065,-0.24608616354044,-1.05141721614655,2.44241790158367
"amelia","M12",2.03611667363148,4.72736649441777,-0.219610465605456,-1.08578271105216,3.42197331776015
"amelia","Msat",4.73467144787139,10.2330368155754,0.0399619231475299,-2.7725939650586,7.50040477366429
"amelia","M1",1.9946131453443,-5.41489178295251,0.0371008659931249,-0.765653421120533,-6.14344433807992
"amelia","M2",1.89617285221752,-5.95800705262718,-0.0362345963094413,-0.696590835596908,-6.69083248453353
"amelia","M3",1.74659003369376,-6.02994017998572,-0.0697817521127035,-0.674353447132489,-6.77407537923091
"amelia","M4",1.81298500654806,-3.51553992681056,0.058402103534263,-0.657636552762142,-4.11477437603844
"amelia","M5",1.94062551323881,-5.89291237222096,-0.0667967878889613,-0.718988618797994,-6.67869777890792
"amelia","M6",2.16797276528747,-5.19423823874513,0.0267721302652717,-0.784295605187708,-5.95176171366757
"amelia","M7",2.0325642769083,-4.37705214733342,0.120552389954355,-0.794656173491148,-5.05115593087021
"amelia","M8",2.13146009924891,-5.35733372364575,0.0485875974295595,-0.78678957103557,-6.09553569725176
"amelia","M9",2.29812791549269,-5.13493260447012,0.037231564526337,-0.804772729692559,-5.90247376963634
"amelia","M10",2.13033147497625,-5.35795653782679,0.0491277231294589,-0.786796187336677,-6.09562500203401
"amelia","M11",1.65310614821631,-3.66653649622504,0.189411107462547,-0.790149103868771,-4.26727449263126
"amelia","M12",1.79069737833789,-4.76145033544708,-0.0401428692985064,-0.661877096274111,-5.4634703010197
"amelia","Msat",4.46237898207467,-1.07092472133627,-0.0692086812705384,-2.48225425924693,-3.62238766185374
"amelia","M1",2.06749695691588,-3.70995924270574,-0.0870293062603196,-0.903693393326648,-4.7006819422927
"amelia","M2",2.00705835079184,-2.84143863838563,-0.151771530350288,-0.807263434664492,-3.80047360340041
"amelia","M3",1.79767268054203,-3.74709763722831,-0.201597056384344,-0.777369084289148,-4.7260637779018
"amelia","M4",1.74851828293018,-2.90546795996806,-0.177677373587812,-0.761294586446184,-3.84443992000206
"amelia","M5",1.89856055980703,-4.0126602391083,-0.228594041660926,-0.796485385737469,-5.0377396665067
"amelia","M6",2.07500326257551,-4.0048072257232,-0.122649013699629,-0.925587270365668,-5.05304350978849
"amelia","M7",1.68964457143473,2.91062418987894,-0.149689942245459,-0.857985963300962,1.90294828433252
"amelia","M8",2.14037517298611,-4.11022627888906,-0.138229598660018,-0.942554162732449,-5.19101004028153
"amelia","M9",2.17132710978928,-4.40824845476391,-0.175562443002036,-0.964196366960095,-5.54800726472604
"amelia","M10",2.14261765542848,-4.11798997855021,-0.13049892178833,-0.942540362562795,-5.19102926290134
"amelia","M11",1.63837789873574,-2.73969865167646,-0.0361698927863472,-0.815613058503004,-3.59148160296581
"amelia","M12",1.93296327712371,-2.95196895507706,-0.182704555593773,-0.755162256640688,-3.88983576731152
"amelia","Msat",4.56030627888757,-0.542825964511849,-0.178251571558121,-2.17268915725253,-2.8937666933225
"amelia","M1",2.69451511467314,3.08834032701361,0.10066753338333,-1.10675083490241,2.08225702549453
"amelia","M2",2.64862640755751,3.52844323612453,0.202643996937695,-1.18757530738912,2.5435119256731
"amelia","M3",2.36361212028334,3.57453728853579,0.215444564459631,-1.14961846848018,2.64036338451524
"amelia","M4",2.2952370042064,5.37489654400952,0.296882937800547,-1.13928076029379,4.53249872151628
"amelia","M5",2.6772736932037,3.4651748842798,0.164605985785784,-1.17864418064482,2.45113668942076
"amelia","M6",2.96512661286042,3.04383141716835,0.0844003228112342,-1.10084520303235,2.02738653694723
"amelia","M7",2.77777358831719,3.53566849067602,0.227163438826665,-1.51524092961881,2.24759099988387
"amelia","M8",2.77608100269964,3.09067306087672,0.0977024156532025,-1.10661503503388,2.08176044149604
"amelia","M9",3.03746100112903,3.04631630295171,0.0810326731052555,-1.10015424489757,2.0271947311594
"amelia","M10",2.77814981836129,3.08744404231857,0.100764311463081,-1.10660674497149,2.08160160881016
"amelia","M11",2.07358637542041,4.69438132803816,0.101856209767902,-0.946750357359178,3.84948718044689
"amelia","M12",2.33260096947053,4.9286121289465,0.299214589703297,-1.17704386284595,4.05078285580385
"amelia","Msat",5.48530461772879,5.25236697674518,0.128612334531681,-2.23552267219657,3.14545663908029
"amelia","M1",2.36746131956302,2.91748409947422,-0.0865420822487977,-0.859315330590562,1.97162668663486
"amelia","M2",2.24170155307659,3.3822184894525,-0.0624208227554846,-0.823120427598951,2.49667723909806
"amelia","M3",2.03183155163025,3.75401126829684,-0.00975503847575965,-0.824743229498381,2.9195130003227
"amelia","M4",1.92309169277931,4.53732220158918,0.0149691218953194,-0.691458450522532,3.86083287296196
"amelia","M5",2.31705767995981,4.06496958449634,-0.0471278955310481,-1.04431387698105,2.97352781198424
"amelia","M6",2.61518397040844,3.18932663310306,-0.136868774806771,-1.00229987764669,2.0501579806496
"amelia","M7",2.29498814532118,6.46246643070708,0.0596707560835057,-1.17479560710581,5.34734157968478
"amelia","M8",2.39677571004464,3.10186617915451,-0.0691165233788524,-0.906508366408161,2.1262412893675
"amelia","M9",2.65268958662823,3.40008518592595,-0.116453477374307,-1.06633400930241,2.21729769924923
"amelia","M10",2.3993913553882,3.09547666195749,-0.0630542369272007,-0.906514953694568,2.12590747133572
"amelia","M11",1.75633834728731,4.06261530173015,-0.116582313925392,-0.591714572970886,3.35431841483387
"amelia","M12",2.07115738230249,4.46950239365515,-0.00132152104788474,-0.68011524387839,3.78806562872887
"amelia","Msat",5.49816714216168,4.78183569332077,0.0816303126107414,-2.8188888319537,2.04457717397781
"amelia","M1",2.22682288160627,8.10644085170679,-0.0747396555580053,-0.860367141429833,7.17133405471895
"amelia","M2",2.01292092806786,8.08336821213015,-0.07330882460883,-0.841337332804869,7.16872205471645
"amelia","M3",1.85961688201832,7.7801605089744,0.132725110691354,-0.998999976100549,6.91388564356521
"amelia","M4",1.87408553922058,7.22738107716805,-0.182267131137905,-0.950756183226076,6.09435776280407
"amelia","M5",2.25444413010146,7.85342178293968,-0.00593330322226393,-1.2287728110573,6.61871566866012
"amelia","M6",2.48496799819302,8.52717256052938,-0.126700007053842,-1.08073314354124,7.3197394099343
"amelia","M7",2.25325314412793,8.89736967906038,-0.0611808488224597,-0.994541609784847,7.84164722045307
"amelia","M8",2.26146435033584,8.18076611620199,-0.0759322498852271,-0.874596314019072,7.23023755229769
"amelia","M9",2.51652599348785,8.60641302023259,-0.126621710508516,-1.09575051041202,7.38404079931206
"amelia","M10",2.26041223902586,8.18287084297481,-0.0781277301803129,-0.874591213065742,7.23015189972875
"amelia","M11",2.16609976542794,3.81673145790592,-0.268973811209889,-1.11669285301468,2.43106479368134
"amelia","M12",2.18782157394832,5.07531360861549,-0.0251837135929236,-0.833874413592639,4.21625548142993
"amelia","Msat",4.55838372393497,11.9802192814436,-0.175448313624656,-2.68349655157726,9.1212744162417
"amelia","M1",2.06707933657499,7.27094527248346,-0.118772881448422,-0.551741622768986,6.60043076826605
"amelia","M2",1.98156268156846,7.25574640263085,-0.121414281024954,-0.536620362348913,6.59771175925698
"amelia","M3",1.8440100560259,7.73634729999503,-0.116844091516214,-0.555472909439686,7.06403029903913
"amelia","M4",1.7926439746905,9.72261800301885,-0.0831512377317267,-0.638253678908768,9.00121308637836
"amelia","M5",1.96766384143858,7.48215396435853,-0.155934855294163,-0.545454571286427,6.78076453777794
"amelia","M6",2.16893844860943,7.10165407590512,-0.125201683634259,-0.582782289271108,6.39367010299975
"amelia","M7",2.07029682623989,6.3556385522179,-0.0820374214981712,-0.555178664691994,5.71842246602773
"amelia","M8",2.1739230384545,7.4073194498892,-0.127304763439952,-0.562947230215286,6.71706745623396
"amelia","M9",2.2762600444422,7.24357649743979,-0.134048104222984,-0.591136026839649,6.51839236637716
"amelia","M10",2.17390614449523,7.40283167895495,-0.122815752130919,-0.562949756718808,6.71706617010523
"amelia","M11",1.85266614585209,9.48482605015079,-0.113958265683777,-0.560510234397043,8.81035755006997
"amelia","M12",1.89242806364387,9.38543023565717,-0.119328692810086,-0.596236822540959,8.66986472030612
"amelia","Msat",4.49704442676646,11.7203236861596,0.0023266713119483,-1.81022787795018,9.91242247952141
"amelia","M1",2.07829962584908,-4.4785533138479,-0.0340746090496395,-1.01711383952261,-5.52974176242014
"amelia","M2",1.96443970972509,-4.06541069530658,-0.0724548461430459,-0.936992382178687,-5.07485792362831
"amelia","M3",1.81643726310454,-4.1122619335988,-0.0557842803314088,-0.937816657773055,-5.10586287170327
"amelia","M4",1.79225158991056,-0.630210133499531,-0.0509077107058147,-0.852126316501653,-1.533244160707
"amelia","M5",1.97920685089553,-4.1435520403079,-0.0601469818739133,-0.949869510898225,-5.15356853308003
"amelia","M6",2.23221807421848,-4.51059121047183,-0.0511499429858304,-1.0171194466925,-5.57886060015016
"amelia","M7",2.13005343116118,-1.45103464023896,0.0852450555703399,-0.969469096203738,-2.33525868087236
"amelia","M8",2.15255528214753,-4.68677995115877,-0.0704705761986588,-0.960933523578205,-5.71818405093563
"amelia","M9",2.30856634423617,-4.71197303771032,-0.0822313277935791,-0.964804562605877,-5.75900892810978
"amelia","M10",2.15208625831431,-4.68965396691874,-0.0678179160727268,-0.960913230152528,-5.718385113144
"amelia","M11",2.0408596200236,-2.25514900794633,0.197689527759394,-1.41177750574616,-3.46923698593309
"amelia","M12",2.90575383791466,-1.08159306649395,-0.00328380010751061,-1.09536377537006,-2.18024064197152
"amelia","Msat",4.88185969654194,-2.53036819239196,-0.0268677939775444,-1.87874496439099,-4.4359809507605
"amelia","M1",2.33223974534704,13.5344679957225,-0.0211045951105007,-1.56765038056119,11.9457130200508
"amelia","M2",2.15794690145341,13.8887455221748,-0.00588302069036217,-1.56428542146068,12.3185770800237
"amelia","M3",1.99705211689544,14.2000861368683,0.0668626614806271,-1.68268910954203,12.5842596888069
"amelia","M4",2.26977780670937,15.3483057814378,0.0974117698792725,-1.42721720901045,14.0185003423067
"amelia","M5",2.10027126252976,13.4947367244481,-0.042528426883564,-1.72748273492834,11.7247255626362
"amelia","M6",2.44831094863418,12.7583174352239,-0.115111847334902,-1.6567634932785,10.9864420946105
"amelia","M7",2.10947463707578,14.1088910842032,-0.206429986266357,-1.51102580028646,12.3914352976503
"amelia","M8",2.38848142987166,13.7123028019614,-0.00577409722973243,-1.60590608695338,12.1006226177783
"amelia","M9",2.51509291358747,12.8925245809446,-0.0986707490615117,-1.69298612726698,11.1008677046161
"amelia","M10",2.38579093849291,13.6959330109448,0.0104136548070528,-1.60590128020658,12.1004453855453
"amelia","M11",1.76868309680336,14.2335798118324,0.071417303182443,-1.30686771060118,12.9981294044137
"amelia","M12",2.03415235096893,13.8065494705138,0.0285043392937041,-1.45368106067008,12.3813727491374
"amelia","Msat",5.11324958620738,18.0655236329421,0.00105182243805757,-3.2898144478263,14.7767610075539
"amelia","M1",2.3144971370774,-2.24738280414203,0.0382597247753438,-0.917549401269298,-3.12667248063599
"amelia","M2",2.217425290095,-2.02703775255395,0.0328800669472002,-0.865996215813539,-2.86015390142029
"amelia","M3",2.13696990048639,-1.85825362430978,0.0591514674788414,-0.822475167082303,-2.62157732391324
"amelia","M4",2.5331096908171,-4.35827249296699,0.178483126318952,-0.849246706663507,-5.02903607331154
"amelia","M5",2.32475710282209,-1.73182726815412,0.0786714422929435,-0.98949970198737,-2.64265552784855
"amelia","M6",2.50516076586679,-2.27500946937243,0.0656394389984598,-1.03397819749171,-3.24334822786568
"amelia","M7",2.36405758013119,-2.51322911880015,0.105410833643418,-0.787930602105916,-3.19574888726265
"amelia","M8",2.36207657839791,-1.85572751640211,0.0742397931908272,-1.06835729999557,-2.84984502320685
"amelia","M9",2.549078905115,-1.85899637330795,0.101043724278043,-1.2038956129436,-2.9618482619735
"amelia","M10",2.36301420746105,-1.85096759465841,0.0694622226587853,-1.06835292633832,-2.84985829833795
"amelia","M11",1.86122760521236,-5.82395164282389,0.0880810169519464,-0.699006981084494,-6.43487760695643
"amelia","M12",2.12617405816773,-5.30398149733173,0.0611632377663227,-0.723127873676731,-5.96594613324214
"amelia","Msat",4.81464850625881,-2.59728053457502,-0.0177442012495703,-2.41364245666909,-5.02866719249369
"amelia","M1",1.91843548992,-10.8501004665309,-0.158736094188498,-0.526538325267211,-11.5353748859866
"amelia","M2",1.82740225140164,-10.6727770802454,-0.163746572167838,-0.513510998016045,-11.3500346504293
"amelia","M3",1.7130355670047,-9.74803191548608,-0.0889228196101612,-0.439575888587569,-10.2765306236838
"amelia","M4",1.77671342046738,-9.73414810873146,-0.0249751642154479,-0.396660477182195,-10.1557837501291
"amelia","M5",1.91638395587602,-7.5416351231579,-0.164368047218431,-0.700622094985192,-8.40662526536153
"amelia","M6",2.16909882618447,-8.97052905182181,-0.323131274680236,-0.73361435388324,-10.0272746803853
"amelia","M7",1.99924103368799,-8.31431111614802,-0.0999935010704576,-0.579372456321835,-8.99367707354031
"amelia","M8",1.94931728930249,-10.5365110547809,-0.167985258406134,-0.52528348657961,-11.2297797997667
"amelia","M9",2.19075777954858,-8.78981628155316,-0.329811977814188,-0.718134439975529,-9.83776269934287
"amelia","M10",1.95207289795491,-10.5400808508307,-0.164419032791102,-0.525292929754869,-11.2297928133767
"amelia","M11",1.6333260155012,-9.17303966430927,-0.0404540300005465,-0.40220757960742,-9.61570127391724
"amelia","M12",1.72805406017865,-7.90730477082934,0.0068778233685407,-0.499391055810065,-8.39981800327087
"amelia","Msat",4.39170613964748,-7.41101258576191,-0.201049023906762,-1.05599071501547,-8.66805232468414
"amelia","M1",2.34656733226143,-8.07680606566555,0.0576154163686624,-1.02937074297688,-9.04856139227377
"amelia","M2",2.31391857241916,-9.60529738312289,0.0584804299996904,-0.985897475753518,-10.5327144288767
"amelia","M3",2.18688413362799,-10.1857916369818,0.044313129571492,-0.956317930194018,-11.0977964376043
"amelia","M4",2.09992942416941,-7.55024111696866,0.12886438849182,-0.949050414342764,-8.37042714281961
"amelia","M5",2.35218118921819,-10.2082606090767,0.0310669498194329,-0.963660831261222,-11.1408544905184
"amelia","M6",2.47616229553201,-8.09575421528007,0.0553114362924134,-1.03277036442614,-9.0732131434138
"amelia","M7",2.45311134470171,-10.4833447744363,0.202159223706985,-0.913693711836913,-11.1948792625662
"amelia","M8",2.43343483036288,-7.59938880810387,0.0737447009882999,-1.1537152779033,-8.67935938501887
"amelia","M9",2.56281559779511,-7.62358464309955,0.0700153622210564,-1.15475045597759,-8.70831973685608
"amelia","M10",2.43281738528094,-7.59735029756439,0.0716780137763635,-1.15371937564032,-8.67939165942835
"amelia","M11",2.01211079840611,-5.11994315061884,0.209048162815179,-0.935508245756409,-5.84640323356007
"amelia","M12",2.12669002008872,-9.87450747597632,0.0853880729418961,-1.10785308497952,-10.8969724880139
"amelia","Msat",5.08533592345518,-6.22922921247982,-0.0136152747695633,-1.88257210913798,-8.12541659638737
"amelia","M1",2.0810071265261,-3.74479557667701,-0.0910295543485518,-0.881922323202161,-4.71774745422772
"amelia","M2",2.03825512369431,-3.85328758765536,-0.110036111025238,-0.870947035094105,-4.8342707337747
"amelia","M3",1.88846028417016,-4.32902099005969,-0.106417524624703,-0.849120075944938,-5.28455859062933
"amelia","M4",1.83532123572975,-2.58470025646875,0.0634200623399011,-1.08182113791463,-3.60310133204348
"amelia","M5",2.01581328819591,-4.03931543954059,-0.121118904777177,-0.869135805701717,-5.02957015001948
"amelia","M6",2.2224042343864,-3.45505418381072,-0.120469152330315,-0.90706174562456,-4.48258508176559
"amelia","M7",2.21550869452931,0.710164934022032,0.0523262071328645,-1.21184489227562,-0.449353751120725
"amelia","M8",2.16531818860366,-3.59777976147188,-0.140655409791179,-1.07309671114217,-4.81153188240523
"amelia","M9",2.30693886436832,-3.29257991854593,-0.166769659098918,-1.10481088914412,-4.56416046678896
"amelia","M10",2.16233963072022,-3.59936985845525,-0.139273458118168,-1.07308573118598,-4.8117290477594
"amelia","M11",1.63527604158176,-2.31012363024001,0.0160640389581204,-0.974256143106231,-3.26831573438812
"amelia","M12",1.90073076104637,-3.77962012298804,-0.043535369667552,-0.983580298994639,-4.80673579165023
"amelia","Msat",5.13299846941035,-0.912133256522338,-0.298758411740891,-3.46948695610945,-4.68037862437268
"amelia","M1",1.92208034882003,-0.721109551257996,-0.0581781132441392,-1.12287986066258,-1.90216752516471
"amelia","M2",1.85937671546264,-0.893929301109438,-0.0972350937431656,-1.0893237340124,-2.080488128865
"amelia","M3",1.83837293072228,-0.584412674075793,-0.0692778233869831,-1.10008976787458,-1.75378026533735
"amelia","M4",1.85999569119677,-1.00375254904475,-0.0573618691446427,-0.922104877511174,-1.98321929570056
"amelia","M5",2.00723176657506,-0.679605879040992,-0.10660434661304,-1.06676407408622,-1.85297429974025
"amelia","M6",2.12173764856628,-0.73203719596404,-0.0864536359804333,-1.09734178708231,-1.91583261902679
"amelia","M7",2.073233216115,4.42361478140219,0.0189154116897043,-1.22292316073663,3.21960703235527
"amelia","M8",2.06627219388132,-0.63182278550903,-0.0590756856390726,-1.14055257256132,-1.83145104370942
"amelia","M9",2.27393632101722,-0.635087273780755,-0.0830034031278046,-1.12247621166716,-1.84056688857572
"amelia","M10",2.06380943648175,-0.634937648032064,-0.0560287880675787,-1.14055169364519,-1.83151812974484
"amelia","M11",1.72795935970666,-2.54163596112812,-0.063308002447684,-0.849336579372448,-3.45428054294825
"amelia","M12",1.86822947043221,-1.03590182554672,0.0535646540861308,-1.12823282179852,-2.11056999325911
"amelia","Msat",4.75527545793757,3.6384627141797,-0.00652233957725912,-3.17940260692194,0.452537767680496
"amelia","M1",1.55956467095806,13.4750069944166,0.00370813331619502,-0.835198930865317,12.6435161968675
"amelia","M2",1.49086399931554,13.829881850118,0.0226992871826042,-0.784267786134478,13.0683133511661
"amelia","M3",1.42223702189569,13.7540071342587,0.0423339668082008,-0.7983162433693,12.9980248576976
"amelia","M4",1.5187459232033,14.7516941016734,0.0977901270462098,-0.814006870024969,14.0354773586946
"amelia","M5",1.53085367816292,13.743080241959,0.0365490573885836,-0.80437819356348,12.9752511057841
"amelia","M6",1.63107243790809,13.407917268828,-0.0063704669978506,-0.829009703476913,12.5725370983532
"amelia","M7",1.6678264303448,15.0553358751008,0.173597929256175,-1.28276043059805,13.9461733737589
"amelia","M8",1.63425154285443,14.0824762529282,0.00590460065905063,-0.943244029615016,13.1451368239723
"amelia","M9",1.70812779180536,14.0131098195361,-0.0058148737080046,-0.936068797112057,13.0712261487161
"amelia","M10",1.63853955961504,14.0819241860372,0.00649357433940168,-0.94323684339588,13.1451809169807
"amelia","M11",1.35824522713736,13.0353726812323,0.0571585801990295,-0.862277679602812,12.2302535818285
"amelia","M12",1.41741370585772,14.1397187553885,0.058765931016751,-0.804033079023156,13.3944516073821
"amelia","Msat",3.82765893987852,17.9118415884723,-0.0499035291327345,-2.07034613580254,15.791591923537
"amelia","M1",2.03575829674745,10.5667212267426,-0.0728145068183039,-0.779092338764713,9.71481438115961
"amelia","M2",2.07863368383288,10.6034914201314,-0.0453347620541535,-0.914602198381999,9.64355445969522
"amelia","M3",1.93298393773482,9.61802402629928,0.017614858952129,-0.766331974661625,8.86930691058978
"amelia","M4",1.94144562448059,8.52407359678955,0.00693740719543712,-0.795360225415607,7.73565077856938
"amelia","M5",2.08444685594713,10.1057920328553,-0.0689975816071637,-0.925304762944961,9.11148968830321
"amelia","M6",2.18531173597098,10.6801056507093,-0.0847429506588924,-0.848320388634875,9.7470423114155
"amelia","M7",2.18024577186637,12.093403968745,0.100034357873483,-1.13574514156608,11.0576931850524
"amelia","M8",2.11608284892615,10.6444894928004,-0.0611233578520114,-0.793897958562866,9.78946817638553
"amelia","M9",2.27582002954819,10.7716604855345,-0.0748890053314426,-0.870249183422402,9.82652229678069
"amelia","M10",2.11640328403837,10.6469149335207,-0.0636049687595914,-0.793900870960442,9.78940909380071
"amelia","M11",1.6278720117642,7.21154412987516,-0.0312120232538291,-0.645508918592895,6.53482318802844
"amelia","M12",2.13651431285343,7.36933984488678,0.0620776541277337,-0.856602045811542,6.57481545320297
"amelia","Msat",4.69255165543599,16.758898375198,-0.0836768955105072,-2.9152785438614,13.7599429358261
"amelia","M1",2.14550972456445,4.35126163648829,-0.288632469596905,-1.53777881832093,2.52485034857045
"amelia","M2",2.13955382289077,3.83546025958185,-0.354651031007052,-1.50209744391395,1.97871178466085
"amelia","M3",2.03461327995068,0.194142662165177,-0.540993089097356,-1.07908151238553,-1.42593193931771
"amelia","M4",1.82146769978258,1.96745825308062,-0.435254733547936,-1.22266482080295,0.309538698729739
"amelia","M5",2.24383893614128,2.15291854538509,-0.414815058407839,-1.73015658029453,0.00794690668271869
"amelia","M6",2.42608387795466,5.52027296333335,-0.178187999471447,-2.05189394913941,3.2901910147225
"amelia","M7",2.05680317795788,5.6980614254453,-0.333228449626858,-2.02049717729687,3.34433579852157
"amelia","M8",2.19957684656137,4.41881871845453,-0.2628203905806,-1.58767978931974,2.56831853855419
"amelia","M9",2.47936702382151,5.5861957687589,-0.159096378441063,-2.09275285245349,3.33434653786435
"amelia","M10",2.20066836828735,4.41529189564289,-0.259351038181649,-1.58768849206263,2.56825236539862
"amelia","M11",1.75090985092412,6.74981861553442,-0.166204301744528,-1.35427675536721,5.22933755842269
"amelia","M12",2.25001136532494,1.84218721676234,-0.366289112376762,-1.25304008887315,0.222858015512429
"amelia","Msat",4.80704618365759,10.6419866854808,-0.383480839704589,-3.50150934770636,6.75699649806984
"amelia","M1",2.18682231372212,0.0273157052597526,-0.203844546477285,-0.828656911896815,-1.00518575311435
"amelia","M2",2.16340125518884,0.128616213302848,-0.16136496094532,-0.824466926251262,-0.857215673893734
"amelia","M3",2.06726088743418,-1.27318432041193,-0.152870437240381,-0.690460933784379,-2.11651569143669
"amelia","M4",2.11853933862844,0.480153427864479,-0.110883562962044,-0.607090986648018,-0.237821121745583
